id,filename,expansion,cardname,txt
2013,VO_HERO_08_WOW_06,공통,제이나,놀랍군요
2014,VO_HERO_08b_Attack_15,공통,카드가,아제로스를 위하여
2015,VO_HERO_08b_CONCEDE_06,공통,카드가,훌륭하군 그대가 이겼소
2016,VO_HERO_08b_DEATH_63_ALT,공통,카드가,죽음
2017,VO_HERO_08b_ERROR_FULL_MINIONS_25,공통,카드가,하수인이 너무 많소
2018,VO_HERO_08b_ERROR_GENERIC_30,공통,카드가,그건 할 수 없소
2019,VO_HERO_08b_ERROR_HAND_FULL_24,공통,카드가,카드가 너무 많소
2020,VO_HERO_08b_ERROR_I_ATTACKED_22,공통,카드가,난 이미 공격했소
2021,VO_HERO_08b_ERROR_JUST_PLAYED_23,공통,카드가,그 하수인은 다음 턴에 준비될거요
2022,VO_HERO_08b_ERROR_MINION_ATTACKED_21,공통,카드가,그 하수인은 이미 공격했소
2023,VO_HERO_08b_ERROR_NEED_MANA_20,공통,카드가,마나가 부족하군
2024,VO_HERO_08b_ERROR_NEED_WEAPON_19,공통,카드가,무기가 필요하오
2025,VO_HERO_08b_ERROR_PLAY_27,공통,카드가,그 카드는 낼 수 없소
2026,VO_HERO_08b_ERROR_STEALTH_26,공통,카드가,은신한 하수인은 선택할 수 없소
2027,VO_HERO_08b_ERROR_TARGET_28,공통,카드가,선택할 수 없는 대상이오
2028,VO_HERO_08b_ERROR_TAUNT_29,공통,카드가,도발 능력이 있는 하수인이 가로막고 있소
2029,VO_HERO_08b_GREETINGS_03,공통,카드가,반갑소 진리의 탐구자여
2030,VO_HERO_08b_HAPPY_HOLIDAYS_52,공통,카드가,즐거운 겨울맞이축제 보내시오
2031,VO_HERO_08b_HAPPY_NEW_YEAR_LUNAR_16,공통,카드가,새해 복 많이 받으시오
2032,VO_HERO_08b_LOW_CARDS_17,공통,카드가,카드가 거의 없소
2033,VO_HERO_08b_MIRROR_GREETINGS_04,공통,카드가,서로가 찾는걸 얻을 수 있기를
2034,VO_HERO_08b_MIRROR_START_02,공통,카드가,서로에게서 많은걸 배우기를
2035,VO_HERO_08b_NO_CARDS_18,공통,카드가,카드가 없소
2036,VO_HERO_08b_OOPS_08,공통,카드가,이런 실수였군
2037,VO_HERO_08b_PICKED_11,공통,카드가,지혜는 무력보다 강하다오
2038,VO_HERO_08b_SORRY_10,공통,카드가,오 저런 사과하겠소
2039,VO_HERO_08b_START_01,공통,카드가,지식은 곧 힘이요
2040,VO_HERO_08b_THANKS_09,공통,카드가,고맙소 친구여
2041,VO_HERO_08b_THINK1_12,공통,카드가,흠
2042,VO_HERO_08b_THINK2_13,공통,카드가,관찰하고 생각한다
2043,VO_HERO_08b_THINK3_14,공통,카드가,뭔가 방법이 있을텐데
2044,VO_HERO_08b_THREATEN_05,공통,카드가,한 수 똑똑히 가르쳐주겠소
2045,VO_HERO_08b_TIMER_16,공통,카드가,시간이 벌써 이렇게 됐나
2046,VO_HERO_08b_WELL_PLAYED_07,공통,카드가,잘했소
2047,VO_HERO_08b_WOW_35,공통,카드가,멋지군
2048,VO_HERO_09_Attack_16,공통,안두인,빛의 이름으로
2049,VO_HERO_09_Concede_07,공통,안두인,저보다 훨씬 강하시네요
2050,VO_HERO_09_Death_17,공통,안두인,죽음
2051,VO_HERO_09_ERROR01_20,공통,안두인,무기가 필요해요
2052,VO_HERO_09_ERROR02_21,공통,안두인,마나가 부족해요
2053,VO_HERO_09_ERROR03_22,공통,안두인,그 하수인은 이미 공격했어요
2054,VO_HERO_09_ERROR04_23,공통,안두인,전 이미 공격했어요
2055,VO_HERO_09_ERROR05_24,공통,안두인,그 하수인은 다음 턴에 준비될거에요
2056,VO_HERO_09_ERROR06_25,공통,안두인,카드가 너무 많아요
2057,VO_HERO_09_ERROR07_26,공통,안두인,하수인이 너무 많아요
2058,VO_HERO_09_ERROR08_27,공통,안두인,은신 중인 하수인은 선택할 수 없어요
2059,VO_HERO_09_ERROR09_28,공통,안두인,그 카드는 낼 수 없어요
2060,VO_HERO_09_ERROR10_29,공통,안두인,선택할 수 없는 대상이에요
2061,VO_HERO_09_ERROR11_20,공통,안두인,도발 능력이 있는 하수인이 가로막고 있어요
2062,VO_HERO_09_ERROR12_31,공통,안두인,그건 할 수 없어요
2063,VO_HERO_09_Greetings_01,공통,안두인,안녕하세요
2064,VO_HERO_09_HAPPY_HOLIDAYS_14,공통,안두인,즐거운 겨울맞이축제 보내세요
2065,VO_HERO_09_HAPPY_NEW_YEAR_LUNAR_16,공통,안두인,새해 복 많이 받으세요
2066,VO_HERO_09_LowCards_18,공통,안두인,카드가 거의 없어요
2067,VO_HERO_09_MIRROR_START_01,공통,안두인,빛은 정의로운 자의 것이죠
2068,VO_HERO_09_NoCards_19,공통,안두인,카드가 없어요
2069,VO_HERO_09_Oops_03,공통,안두인,이게 아닌데
2070,VO_HERO_09_Picked_08,공통,안두인,실망시키지 않겠어요
2071,VO_HERO_09_Sorry_06,공통,안두인,죄송합니다
2072,VO_HERO_09_Start_09,공통,안두인,빛이 승리를 불러올 것입니다
2073,VO_HERO_09_Thanks_05,공통,안두인,감사합니다
2074,VO_HERO_09_Thinking1_12,공통,안두인,흠
2075,VO_HERO_09_Thinking2_13,공통,안두인,이건 어떨까
2076,VO_HERO_09_Thinking3_14,공통,안두인,괜찮을까
2077,VO_HERO_09_Threaten_04,공통,안두인,빛이 당신을 태울 것입니다
2078,VO_HERO_09_Time_11,공통,안두인,빨리 선택해야 하는데
2079,VO_HERO_09_Weapon_10,공통,안두인,당신의 무기를 이용해 드리죠
2080,VO_HERO_09_Well Played_02,공통,안두인,정말 잘하셨어요
2081,VO_HERO_09_WOW_06,공통,안두인,놀랍군요
2082,VO_HERO_09a_Attack_15,공통,티란데,엘룬을 위하여
2083,VO_HERO_09a_CONCEDE_06,공통,티란데,끝났군요 그대가 이겼습니다
2084,VO_HERO_09a_DEATH_63,공통,티란데,죽음
2085,VO_HERO_09a_ERROR_FULL_MINIONS_25,공통,티란데,하수인이 너무 많습니다
2086,VO_HERO_09a_ERROR_GENERIC_30,공통,티란데,그건 할 수 없습니다
2087,VO_HERO_09a_ERROR_HAND_FULL_24,공통,티란데,카드가 너무 많습니다
2088,VO_HERO_09a_ERROR_I_ATTACKED_22,공통,티란데,저는 이미 공격했습니다
2089,VO_HERO_09a_ERROR_JUST_PLAYED_23,공통,티란데,그 하수인은 다음 턴에 준비될겁니다
2090,VO_HERO_09a_ERROR_MINION_ATTACKED_21,공통,티란데,그 하수인은 이미 공격했습니다
2091,VO_HERO_09a_ERROR_NEED_MANA_20,공통,티란데,마나가 부족합니다
2092,VO_HERO_09a_ERROR_NEED_WEAPON_19,공통,티란데,무기가 필요합니다
2093,VO_HERO_09a_ERROR_PLAY_27,공통,티란데,그 카드는 낼 수 없습니다
2094,VO_HERO_09a_ERROR_STEALTH_26,공통,티란데,은신한 하수인은 선택할 수 없습니다
2095,VO_HERO_09a_ERROR_TARGET_28,공통,티란데,선택할 수 없는 대상입니다
2096,VO_HERO_09a_ERROR_TAUNT_29,공통,티란데,도발 능력이 있는 하수인이 가로막고 있습니다
2097,VO_HERO_09a_GREETINGS_03,공통,티란데,그대에게 축복을
2098,VO_HERO_09a_HAPPY_HOLIDAYS_52,공통,티란데,겨울맞이축제를 즐기십시오
2099,VO_HERO_09a_HAPPY_NEW_YEAR_LUNAR_53,공통,티란데,함께 새해를 맞이하시죠
2100,VO_HERO_09a_LOW_CARDS_17,공통,티란데,카드가 거의 없습니다
2101,VO_HERO_09a_MALFURION_64,공통,티란데,말퓨리온 내 사랑
2102,VO_HERO_09a_MIRROR_GREETINGS_04,공통,티란데,그대에게도 축복이 있길
2103,VO_HERO_09a_MIRROR_START_02,공통,티란데,여신은 저의 방패십니다
2104,VO_HERO_09a_NO_CARDS_18,공통,티란데,카드가 없습니다
2105,VO_HERO_09a_OOPS_08,공통,티란데,실수로군요
2106,VO_HERO_09a_PICKED_11,공통,티란데,여신께서 부르십니다
2107,VO_HERO_09a_SORRY_10,공통,티란데,용서하세요
2108,VO_HERO_09a_START_01,공통,티란데,엘룬이여 제게 힘을 주소서
2109,VO_HERO_09a_THANKS_09,공통,티란데,감사합니다
2110,VO_HERO_09a_THINK1_12,공통,티란데,흠
2111,VO_HERO_09a_THINK2_13,공통,티란데,이러면 어떨까
2112,VO_HERO_09a_THINK3_14,공통,티란데,엘룬의 뜻은 무엇일까
2113,VO_HERO_09a_THREATEN_05,공통,티란데,반드시 후회할겁니다
2114,VO_HERO_09a_TIMER_16,공통,티란데,신속하게 결정해야 합니다
2115,VO_HERO_09a_WELL_PLAYED_07,공통,티란데,좋은 수로군요
2116,VO_HERO_09a_WOW_35,공통,티란데,훌륭합니다
2117,VO_HERO_11_Attack_32,공통,마그니,망치 맛을 보여주지
2118,VO_HERO_11_Concede_08,공통,마그니,그대가 이겼네
2119,VO_HERO_11_Death_33,공통,마그니,죽음
2120,VO_HERO_11_ERROR01_36,공통,마그니,무기가 필요하다네
2121,VO_HERO_11_ERROR02_37,공통,마그니,마나가 부족하군
2122,VO_HERO_11_ERROR03_38,공통,마그니,그 하수인은 이미 공격했네
2123,VO_HERO_11_ERROR04_39,공통,마그니,난 이미 공격했다네
2124,VO_HERO_11_ERROR05_40,공통,마그니,그 하수인은 다음 턴에 준비될걸세
2125,VO_HERO_11_ERROR06_41,공통,마그니,카드가 너무 많군
2126,VO_HERO_11_ERROR07_42,공통,마그니,하수인이 너무 많네
2127,VO_HERO_11_ERROR08_43,공통,마그니,은신한 하수인은 선택할 수 없어
2128,VO_HERO_11_ERROR09_44,공통,마그니,그 카드는 낼 수 없네
2129,VO_HERO_11_ERROR10_45,공통,마그니,선택할 수 없는 대상이야
2130,VO_HERO_11_ERROR11_46,공통,마그니,도발 능력이 있는 하수인을 공격해야 하네
2131,VO_HERO_11_ERROR12_47,공통,마그니,그건 할 수 없네
2132,VO_HERO_11_Greetings_01,공통,마그니,안녕하신가
2133,VO_HERO_11_HAPPY_HOLIDAYS_19,공통,마그니,즐거운 겨울맞이축제  보내게나
2134,VO_HERO_11_HAPPY_NEW_YEAR_LUNAR_16,공통,마그니,새해 복 많이 받으라구
2135,VO_HERO_11_LowCards_34,공통,마그니,카드가 거의 없네
2136,VO_HERO_11_MIRROR_START_11,공통,마그니,그래 카즈모단을 위하여
2137,VO_HERO_11_NoCards_35,공통,마그니,이런 카드가 없지 않나
2138,VO_HERO_11_Oops_04,공통,마그니,어이쿠 저런
2139,VO_HERO_11_Picked_09,공통,마그니,난 준비됐네 어서 시작하지
2140,VO_HERO_11_Sorry_07,공통,마그니,미안하네 친구
2141,VO_HERO_11_Start_10,공통,마그니,카즈모단을 위하여
2142,VO_HERO_11_Thanks_06,공통,마그니,고맙네
2143,VO_HERO_11_Thinking1_13,공통,마그니,흠
2144,VO_HERO_11_Thinking2_14,공통,마그니,이걸로 아니 아니야
2145,VO_HERO_11_Thinking3_15,공통,마그니,할게 너무 많잖아
2146,VO_HERO_11_Threaten_05,공통,마그니,산의 분노를 느껴보게나
2147,VO_HERO_11_Time_12,공통,마그니,이런 뭐든 해야겠군
2148,VO_HERO_11_Well_Played_03,공통,마그니,잘했네
2149,VO_HERO_11_WOW_24,공통,마그니,어이쿠 수염 떨어질뻔 했네
2150,VO_HERO_12_Attack_32,공통,메디브,정말 우습군
2151,VO_HERO_12_Concede_08,공통,메디브,결정적이군 정말 잘했네
2152,VO_HERO_12_Death_33,공통,메디브,죽음
2153,VO_HERO_12_ERROR01_36,공통,메디브,무기가 필요하다네
2154,VO_HERO_12_ERROR02_37,공통,메디브,마나가 부족하군
2155,VO_HERO_12_ERROR03_38,공통,메디브,그 하수인은 이미 공격했다네
2156,VO_HERO_12_ERROR04_39,공통,메디브,난 이미 공격했네
2157,VO_HERO_12_ERROR05_40,공통,메디브,그 하수인은 다음 턴에 준비될걸세
2158,VO_HERO_12_ERROR06_41,공통,메디브,카드가 너무 많군
2159,VO_HERO_12_ERROR07_42,공통,메디브,하수인이 너무 많네
2160,VO_HERO_12_ERROR08_43,공통,메디브,은신한 하수인은 선택할 수 없네
2161,VO_HERO_12_ERROR09_44,공통,메디브,그 카드는 낼 수 없다네
2162,VO_HERO_12_ERROR10_45,공통,메디브,선택할 수 없는 대상일세
2163,VO_HERO_12_ERROR11_46,공통,메디브,도발 능력이 있는 하수인을 공격해야 하네
2164,VO_HERO_12_ERROR12_47,공통,메디브,그건 할 수 없네
2165,VO_HERO_12_Greetings_01,공통,메디브,안녕하신가
2166,VO_HERO_12_HAPPY_HOLIDAYS_19,공통,메디브,도전자여 축제를 즐기게
2167,VO_HERO_12_HAPPY_NEW_YEAR_LUNAR_16,공통,메디브,즐거운 새해가 되길
2168,VO_HERO_12_LowCards_34,공통,메디브,카드가 얼마 남지 않았네
2169,VO_HERO_12_MIRROR_START_11,공통,메디브,이미 시작했다네
2170,VO_HERO_12_NoCards_35,공통,메디브,카드가 없네
2171,VO_HERO_12_Oops_04,공통,메디브,어리석은 행동이었네
2172,VO_HERO_12_Picked_09,공통,메디브,모든게 계획대로 되고 있다네
2173,VO_HERO_12_Sorry_07,공통,메디브,진심으로 사과하겠네
2174,VO_HERO_12_Start_10,공통,메디브,게임을 시작하세
2175,VO_HERO_12_Thanks_06,공통,메디브,감사하네
2176,VO_HERO_12_Thinking1_13,공통,메디브,흠
2177,VO_HERO_12_Thinking2_14,공통,메디브,흥미롭군
2178,VO_HERO_12_Thinking3_15,공통,메디브,어쩌면
2179,VO_HERO_12_Threaten_05,공통,메디브,그 무엇도 날 막을 수 없다네
2180,VO_HERO_12_Time_12,공통,메디브,가만히 있어서는 안되네
2181,VO_HERO_12_Well_Played_03,공통,메디브,잘했네
2182,VO_HERO_12_WOW_24,공통,메디브,놀랍군
2183,VO_HERO_13_Attack_32,공통,리아드린,불타라
2184,VO_HERO_13_Concede_08,공통,리아드린,당신의 승리입니다 항복할게요
2185,VO_HERO_13_Death_33,공통,리아드린,죽음
2186,VO_HERO_13_ERROR01_36,공통,리아드린,무기가 필요합니다
2187,VO_HERO_13_ERROR02_37,공통,리아드린,마나가 부족합니다
2188,VO_HERO_13_ERROR03_38,공통,리아드린,그 하수인은 이미 공격했어요
2189,VO_HERO_13_ERROR04_39,공통,리아드린,전 이미 공격했습니다
2190,VO_HERO_13_ERROR05_40,공통,리아드린,그 하수인은 다음 턴에 준비될겁니다
2191,VO_HERO_13_ERROR06_41,공통,리아드린,카드가 너무 많아요
2192,VO_HERO_13_ERROR07_42,공통,리아드린,하수인이 너무 많습니다
2193,VO_HERO_13_ERROR08_43,공통,리아드린,은신한 하수인은 선택할 수 없어요
2194,VO_HERO_13_ERROR09_44,공통,리아드린,그 카드는 낼 수 없습니다
2195,VO_HERO_13_ERROR10_45,공통,리아드린,선택할 수 없는 대상입니다
2196,VO_HERO_13_ERROR11_46,공통,리아드린,도발 능력이 있는 하수인을 공격해야 해요
2197,VO_HERO_13_ERROR12_47,공통,리아드린,그건 할 수 없습니다
2198,VO_HERO_13_Greetings_01,공통,리아드린,도전자여 안녕하십니까
2199,VO_HERO_13_HAPPY_HOLIDAYS_19,공통,리아드린,즐거운 겨울맞이축제가 되길 기원하겠습니다
2200,VO_HERO_13_HAPPY_NEW_YEAR_LUNAR_16,공통,리아드린,기쁨 가득한 새해를 맞이하세요
2201,VO_HERO_13_LowCards_34,공통,리아드린,카드가 얼마 없습니다
2202,VO_HERO_13_MIRROR_START_11,공통,리아드린,이봐요 그건 내 대사라구요
2203,VO_HERO_13_NoCards_35,공통,리아드린,카드가 없어요
2204,VO_HERO_13_Oops_04,공통,리아드린,확실히 실수했군요
2205,VO_HERO_13_Picked_09,공통,리아드린,온 힘을 다하겠습니다 샤트라스를 위하여
2206,VO_HERO_13_Sorry_07,공통,리아드린,아 미안해요
2207,VO_HERO_13_Start_10,공통,리아드린,제 망치는 신성한 불꽃으로 타오릅니다
2208,VO_HERO_13_Thanks_06,공통,리아드린,진심으로 감사드립니다
2209,VO_HERO_13_Thinking1_13,공통,리아드린,흠
2210,VO_HERO_13_Thinking2_14,공통,리아드린,이것도 괜찮고 저것도 괜찮고
2211,VO_HERO_13_Thinking3_15,공통,리아드린,이걸로 할까 흠
2212,VO_HERO_13_Threaten_05,공통,리아드린,각오하십시오
2213,VO_HERO_13_Time_12,공통,리아드린,어서 결정하죠
2214,VO_HERO_13_Well_Played_03,공통,리아드린,잘하셨습니다
2215,VO_HERO_13_WOW_24,공통,리아드린,무척 놀랍군요
2216,VO_HERO_14_Attack_32,공통,알레리아,죽음이 다가가요
2217,VO_HERO_14_Concede_08,공통,알레리아,대단하군요 항복할게요
2218,VO_HERO_14_Death_33,공통,알레리아,죽음
2219,VO_HERO_14_ERROR01_36,공통,알레리아,무기가 필요해요
2220,VO_HERO_14_ERROR02_37,공통,알레리아,마나가 부족해요
2221,VO_HERO_14_ERROR03_38,공통,알레리아,그 하수인은 이미 공격했어요
2222,VO_HERO_14_ERROR04_39,공통,알레리아,전 이미 공격했어요
2223,VO_HERO_14_ERROR05_40,공통,알레리아,그 하수인은 다음 턴에 준비될거에요
2224,VO_HERO_14_ERROR06_41,공통,알레리아,카드가 너무 많다구요
2225,VO_HERO_14_ERROR07_42,공통,알레리아,하수인이 너무 많아요
2226,VO_HERO_14_ERROR08_43,공통,알레리아,은신한 하수인은 선택할 수 없어요
2227,VO_HERO_14_ERROR09_44,공통,알레리아,그 카드는 낼 수 없어요
2228,VO_HERO_14_ERROR10_45,공통,알레리아,선택할 수 없는 대상이네요
2229,VO_HERO_14_ERROR11_46,공통,알레리아,도발 능력이 있는 하수인을 공격해야 해요
2230,VO_HERO_14_ERROR12_47,공통,알레리아,그건 할 수 없어요
2231,VO_HERO_14_Greetings_01,공통,알레리아,방랑자여 안녕하세요
2232,VO_HERO_14_HAPPY_HOLIDAYS_19,공통,알레리아,즐거운 겨울맞이 축제가 되길 바랄게요
2233,VO_HERO_14_HAPPY_NEW_YEAR_LUNAR_16,공통,알레리아,기쁜 새해가 되길
2234,VO_HERO_14_LowCards_34,공통,알레리아,카드가 얼마 없어요
2235,VO_HERO_14_MIRROR_START_11,공통,알레리아,전율이라 그러기엔 부족한데요
2236,VO_HERO_14_NoCards_35,공통,알레리아,카드가 하나도 없어요
2237,VO_HERO_14_Oops_04,공통,알레리아,실수였네요
2238,VO_HERO_14_Picked_09,공통,알레리아,제 활은 당신 껍니다
2239,VO_HERO_14_Sorry_07,공통,알레리아,저런 미안해요
2240,VO_HERO_14_Start_10,공통,알레리아,엘프의 힘 앞에서 전율하세요
2241,VO_HERO_14_Thanks_06,공통,알레리아,고마워요
2242,VO_HERO_14_Thinking1_13,공통,알레리아,흠
2243,VO_HERO_14_Thinking2_14,공통,알레리아,누굴 쏠까
2244,VO_HERO_14_Thinking3_15,공통,알레리아,어떻게 하지
2245,VO_HERO_14_Threaten_05,공통,알레리아,신속하게 끝내드리죠
2246,VO_HERO_14_Time_12,공통,알레리아,결정 해야해요 빨리
2247,VO_HERO_14_Well_Played_03,공통,알레리아,아주 잘했어요
2248,VO_HERO_14_WOW_24,공통,알레리아,대단해요
2249,VO_HERO_15_HAPPY_HOLIDAYS_19_KR,공통,모르글,멀록 캐롤
2250,VO_HERONAME_ALLERIA_03_01,공통,여관주인,알레리아
2251,VO_HERONAME_ALLERIA_03_02,공통,여관주인,알레리아
2252,VO_HERONAME_ALLERIA_03_03,공통,여관주인,알레리아
2253,VO_HERONAME_LIADRIN_05_01,공통,여관주인,리아드린
2254,VO_HERONAME_LIADRIN_05_02,공통,여관주인,리아드린
2255,VO_HERONAME_LIADRIN_05_03,공통,여관주인,리아드린
2256,VO_HERONAME_MAGNI_01_01,공통,여관주인,마그니
2257,VO_HERONAME_MAGNI_01_02,공통,여관주인,마그니
2258,VO_HERONAME_MAGNI_01_03,공통,여관주인,마그니
2259,VO_HERONAME_MEDIVH_08_01,공통,여관주인,메디브
2260,VO_HERONAME_MEDIVH_08_02,공통,여관주인,메디브
2261,VO_HERONAME_MEDIVH_08_03,공통,여관주인,메디브
2262,VO_HERONAME_MURLOC_SHAMAN_07_01,공통,여관주인,모르글
2263,VO_HERONAME_MURLOC_SHAMAN_07_02,공통,여관주인,모르글
2264,VO_HERONAME_MURLOC_SHAMAN_07_03,공통,여관주인,모르글
2265,VO_HERONAME_NAX01_01,공통,여관주인,아눕레칸
2266,VO_HERONAME_NAX02_02,공통,여관주인,귀부인 팰리나
2267,VO_HERONAME_NAX03_03,공통,여관주인,맥스나
2268,VO_HERONAME_NAX04_04,공통,여관주인,역병술사 노스
2269,VO_HERONAME_NAX05_05,공통,여관주인,부정의 헤이건
2270,VO_HERONAME_NAX06_06,공통,여관주인,로데브
2271,VO_HERONAME_NAX07_07,공통,여관주인,훈련교관 라주비어스
2272,VO_HERONAME_NAX08_08,공통,여관주인,영혼착취자 고딕
2273,VO_HERONAME_NAX09_09,공통,여관주인,4인 기사단
2274,VO_HERONAME_NAX10_10,공통,여관주인,패치워크
2275,VO_HERONAME_NAX11_11,공통,여관주인,그라불루스
2276,VO_HERONAME_NAX12_12,공통,여관주인,글루스
2277,VO_HERONAME_NAX13_13,공통,여관주인,타디우스
2278,VO_HERONAME_NAX14_14,공통,여관주인,사피론
2279,VO_HERONAME_NAX15_15,공통,여관주인,켈투자드
